usgs_site,year,start_date,end_date,segment,date,value_std,Flow,quartile,before_count,after_count
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-03-28,0.02194430000000005,331.531666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-03-29,0.022411200000000003,172.6825,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-02,0.018209100000000002,78.7921739130435,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-03,0.021535762500000003,2908.88416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-04,0.0168084,5697.48416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-05,0.01204602,1814.28083333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-06,0.0098049,757.670833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-07,0.0084042,467.8175,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-09,0.0070035,266.65,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-10,0.0266133,233.14,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-12,0.0168084,172.65375,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-14,0.011205600000000001,237.161666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-04-19,0.015407700000000002,122.450833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-05-02,0.036418200000000005,76.2758333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-05-21,0.05369349999999996,65.1970833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-06-16,0.046223099999999996,8.78,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-07-11,0.0014007000000000002,9.205,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-07-26,0.0168084,11.1804166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-08-09,0.0084042,2.98,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-08-23,0.005602800000000001,3.09166666666667,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-09-06,0.0266133,2.98,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-09-21,0,2.98,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2006-10-17,0.011205600000000001,6.42333333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2007-11-28,0.0084042,3.35833333333333,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2007-12-19,0,68.5375,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-11,0.0014007000000000002,12.01,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-22,0.0007003500000000001,28.9845833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-23,0.013773549999999996,5666.9325,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-24,0.006069699999999996,1543.42208333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-26,0.02171085,700.185833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-27,0.00808096153846154,5933.47791666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-28,0.006536600000000005,2256.27166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-01-29,0.00490245,820.20375,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,before,2008-02-09,0,92.5008333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2008-12-15,0.20053355000000048,123.275,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2008-12-16,0.1596798,7.02625,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2008-12-24,0.13726860000000002,4.88666666666667,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2008-12-25,0.0014007000000000002,8.31,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-01-06,0.0252126,3.71416666666667,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-01-14,0.015407700000000002,1.73083333333333,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-01-29,0.0476238,3.87416666666667,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-04,0.0084042,2.78583333333333,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-05,-0.0028014000000000003,9.48708333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-06,0.3137568,563.284583333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-07,0.3067533,354.028333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-10,0.3137568,21.03625,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-13,0.3160329375,209.252916666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-16,0.4062639000000006,439.48,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-17,0.384001905,410.36875,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-18,0.5198153333333332,61.1979166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-19,0.47168572499999994,34.88375,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-23,0.3193596,17.2879166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-02-26,0.1932966,10.4070833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-03-04,0.1434716999999994,173.057916666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-03-05,0.12326160000000001,11.2995833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-03-12,0.0336168,6.7325,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-03-19,0.0014007000000000002,7.00375,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-04-02,0.0098049,5.78458333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-04-07,0.02871435,7.62625,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-04-15,0.0042021,5.49041666666667,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-04-22,0.0406203,4.72916666666667,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-05-06,0.0392196,2.45541666666667,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-05-20,0.029414700000000002,4.33333333333333,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-06-03,-0.011205600000000001,4.51708333333333,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-06-15,0.0196098,4.23208333333333,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-06-18,0.0210105,4.63708333333333,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-07-01,0.011205600000000001,6.49791666666667,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-08-21,0.1288644,5.16541666666667,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-09-08,0.0014007000000000002,3.0775,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-10-01,0.0084042,3.16125,1,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-10-13,0.0336168,46.905,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-10-21,0.25352670000000005,4.22958333333333,2,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-11-18,-0.0168084,6.66541666666667,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-02,0,7.60291666666667,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-11,0.004668999999999995,21.35375,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-12,0.011587609090909088,246.914583333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-13,0,124.92125,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-14,0,28.4145833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2009-12-15,0.0023345000000000045,20.3483333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-06,0,7.19583333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-14,0,6.23583333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-17,0.00168084,32.7708333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-18,0.0019394307692307629,717.855833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-19,0.00574287,269.120416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-20,0.044185718181818115,1772.24166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-21,0.01750875,2208.42666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-22,0,793.335416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-23,0.0016341500000000048,335.924166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-01-24,0,193.847083333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-01,0,42.0779166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-05,0,739.309583333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-06,0,321.5625,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-09,0.026053020000000003,281.070416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-10,0.08964480000000001,116.474166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-11,0,96.5604166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-18,0,45.2141666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-26,0,32.1029166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-27,0.0019100454545454494,1175.81416666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-02-28,-0.00046689999999999953,266.51625,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-03-11,0,93.07,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-03-15,0,78.4175,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-03-26,0,46.7308333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-04-02,0,46.2091666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-04-09,0.015407700000000002,22.8154166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-04-11,0.008054025,597.116666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-04-12,-0.009338000000000004,138.85625,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-04-13,0,76.6520833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-05-28,0,13.8058333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-07-30,0,9.57666666666667,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-08-12,0,9.48708333333333,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-10-08,0,7.9975,3,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2010-11-07,0,11.3856,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-01-23,0,64.3754166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-02-09,0.0126063,14.5158333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-02-17,0.0098049,25.6391666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-02-25,0.00168084,335.39875,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-02-26,0.0028014000000000003,48.5325,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-03-10,0,64.9741666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-03-16,0.06863430000000001,64.5633333333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-03-19,0.0042021,112.15125,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-03-20,0.01064532,11030.4379166667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-03-29,0,334.160833333333,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-04-29,0,14.8875,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-05-19,0,11.2466666666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-05-25,0.0084042,12.6354166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-06-06,0,21.3729166666667,4,84,93
sbc_lter_bel,2008,2008-07-01,2008-07-01,after,2011-06-23,0,16.5308333333333,4,84,93
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2016-12-01,0.011205600000000001,2.095,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2016-12-07,0,1.89208333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2016-12-15,0,188.17,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2016-12-16,0.0005252625,310.073333333333,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2016-12-17,0,2.64875,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-04,0,63.5991666666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-05,0,100.0375,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-07,0.00252126,213.086666666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-08,0,27.8804166666667,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-09,0.0096298125,726.705833333333,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-10,0.011123205882352948,44.2020833333333,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-11,0.017545610526315814,652.866666666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-12,0.07603800000000002,106.4375,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-18,0.06489909999999996,19.8283333333333,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-19,0.020193425000000046,480.864583333333,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-20,0.04186536666666668,2770.68916666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-24,0.011205600000000001,100.1725,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-01-30,0,8.96958333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-02-06,0,985.729166666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-02-07,0,370.930416666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-02-18,0,4665.09375,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-02-19,0,1123.48541666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-03-03,0,87.3375,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-03-13,0,43.9541666666667,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-03-21,0,385.20625,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-03-22,0,51.6104166666667,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-04-03,0,28.69,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-04-17,0,7.25,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-04-24,0,4.06833333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-05-01,0,12.5133333333333,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-05-07,0,19.09625,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-05-15,0.0042021,16.6154166666667,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-05-22,0.0070035,30.7354166666667,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-06-05,0,6.59958333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-06-18,0.0014007000000000002,5.47041666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-06-30,0,5.57291666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-08-15,0.0546273,4.06416666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-09-28,0.0252126,7.81333333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-10-12,0.0070035,8.93083333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-11-02,0.0028014000000000003,2.33208333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-11-16,0,2.64916666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2017-11-30,0,4.77166666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-08,0,25.78875,3,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-09,0.0014007000000000002,856.6925,4,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-10,0,6.57958333333333,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-11,0,4.86916666666667,1,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-23,0.1568784,10.1429166666667,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-01-29,0.044822400000000005,12.93625,2,73,0
sbc_lter_bur,2019,2019-11-25,2019-11-25,before,2018-02-05,0,12.48125,2,73,0
